Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
7650;Exact location;Спасів, Рівненська область, Україна;50.44991,26.08146;arable land;https://newmap.land.gov.ua/?cc=2904696.24956025,6518877.62709172&z=16&l=kadastr&bl=ortho10k_all&cadnum=5622685600:17:001:0114;
7650;Exact location;Озерко, Рівненська область, Україна;50.37049,26.16679;;https://map.land.gov.ua/?cc=2911516.504462251,6509564.042131576&z=16&l=kadastr&bl=ortho10k_all;
7657;Coordinates;Мирове, Тернопільська область, Україна, 47131;50.10564,26.05666;arable land;https://newmap.land.gov.ua/?cc=2900561.22433194,6464672.7866403&z=16&l=kadastr&bl=ortho10k_all&cadnum=6125884400:01:001:0623;Cadastral number - 6125884400:01:001:0623.
7657;Coordinates;Кордишів, Тернопільська область, Україна, 47131;50.08236,26.07802;arable land;https://newmap.land.gov.ua/?cc=2900695.03464216,6465010.62318268&z=16&l=kadastr&bl=ortho10k_all&cadnum=6125884400:01:001:1832;Cadastral number -6125884400:01:001:0379.
7657;Coordinates;Матвіївці, Тернопільська область, Україна, 47164;49.96432,25.99136;;https://map.land.gov.ua/?cc=2892443.2286571357,6439079.399739292&z=15&l=kadastr&bl=ortho10k_all;Cadastral number - 6125885400:01:001:0142.
7660;Exact location;;50.81058,27.31669;arable land - exact land plot;https://newmap.land.gov.ua/?cc=3034672.67171435,6615567.93054122&z=16&l=kadastr&bl=ortho10k_all&cadnum=1824086600:03:000:0942;https://newmap.land.gov.ua/?cc=3036433.64274313,6614733.61698355&z=16&l=kadastr&bl=ortho10k_all&cadnum=1824086600:03:000:0949
7661;Exact location;Кропивня, Вінницька область, Україна, 23508;48.69747,28.14395;arable land - exact land plot;https://newmap.land.gov.ua/?cc=3145947.26198044,6404740.44267564&z=16&l=kadastr&bl=ortho10k_all&cadnum=0524883100:04:001:0224;https://newmap.land.gov.ua/?cc=3146018.95814625,6404669.39811774&z=16&l=kadastr&bl=ortho10k_all&cadnum=0524883100:04:001:0227 etc
7661;Exact location;Петриківці, Вінницька область, Україна;49.75514,28.19806;land plot;https://newmap.land.gov.ua/?cc=3141280.67362874,6404279.43662017&z=16&l=kadastr&bl=ortho10k_all&cadnum=0524885200:04:002:0002;
7662;Exact location;Михайлова вул. 10, Осикове, Житомирська, Україна, 13334;49.97,28.60889;arable land - exact land plot;https://newmap.land.gov.ua/?cc=3185371.54072246,6443374.66026814&z=16&l=kadastr&bl=ortho10k_all&cadnum=1820884600:03:000:0278;
7662;Exact location;Гардишівка, Житомирська область, Україна;49.90601,28.43045;land plot;https://newmap.land.gov.ua/?cc=3169375.55088826,6430701.28010385&z=16&l=kadastr&bl=ortho10k_all&cadnum=1820881800:03:000:0144;
7663;Coordinates;Ушкалка, Херсонская область, Украина, 74410;47.37005,34.05151;;;"One of the land leased by the Company. 
Cadastral number 6521585500:06:042:0002. Size -65.7702 ha. Owner - State. 
The date of state registration - 	02.08.2019. 
Monetary valuation of the Land - 1566655.8 hryven (dated by 20.02.2019)."
7663;Coordinates;ПерСинюхин Брід, Миколаївська, Украина, 55243;48.13608,30.91341;;;"One of the land leased by the Company. 
Cadastral number 4825486300:07:000:0133. Size - 24.4685 ha. Owner - Private. 
The date of state registration - 	20.11.2017. 
Monetary valuation of the Land - 85217.0526 hryven (dated by 02.07.2005)."
7663;Coordinates;Очаків, Николаевская область, Украина;46.6939,31.75915;;;"One of the land leased by the Company. 
Cadastral number 4825182600:01:000:0012. Size - 20.3101 ha. Owner - Private. 
The date of state registration - 	22.10.2014. 
Monetary valuation of the Land - 10694.02 hryven (dated by 03.06.2008)."
7663;Coordinates;Доманівка, Николаевская область, Украина;47.62789,30.98985;;;"One of the land leased by the Company. 
Cadastral number 4822780900:21:000:0071. Size - 11.2677 ha. Owner - Private. 
The date of state registration - 	05.05.2014. 
Monetary valuation of the Land - 196790.0032 hryven (dated by 05.02.2013)."
7663;Coordinates;Баштанка, Николаевская область, Украина;47.40987,32.44123;;;"One of the land leased by the Company. 
Cadastral number 4820682200:02:000:0070. Size - 5.1719 ha. Owner - Private. 
The date of state registration - 	11.12.2018. 
Monetary valuation of the Land - 39762.89 hryven (dated by 19.08.2004)."
7664;Exact location;Сиваківці, Вінницька область, Україна, 22514;49.32704,28.66614;arable land - exact land plot;https://newmap.land.gov.ua/?cc=3187744.9484934,6327568.32993649&z=16&l=kadastr&bl=ortho10k_all&cadnum=0522285800:03:000:5800;
7664;Exact location;Сиваківці, Вінницька область, Україна;49.32704,28.66614;land plot;https://newmap.land.gov.ua/?cc=3190641.98555275,6326971.6112327&z=16&l=kadastr&bl=ortho10k_all&cadnum=0522285800:03:000:1233;
7665;Exact location;Антонівка, Одеська область, Україна, 66524;47.92019,30.26983;arable land - exact land plot;https://newmap.land.gov.ua/?cc=3293707.54140902,6029742.47412501&z=16&l=kadastr&bl=ortho10k_all&cadnum=5123180400:01:002:0309;
7665;Exact location;Антонівка, Одеська область, Україна;47.92019,30.26983;land plot;https://newmap.land.gov.ua/?cc=3300113.49876303,6037750.37909627&z=16&l=kadastr&bl=ortho10k_all&cadnum=5123180400:01:001:0266;
7665;Approximate location;Окнянський район, Одеська область, Україна;47.5186,29.45029;;;
7666;Exact location;Тийглаш, Закарпатська область, Україна, 89432;48.48811,22.23146;arable land - exact land plot;https://newmap.land.gov.ua/?cc=2477488.6885403,6188563.2776594&z=16&l=kadastr&bl=ortho10k_all&cadnum=2124886900:10:014:0200;
7666;Exact location;Батрадь, Закарпатська область, Україна;48.32301,22.41403;land plot;https://newmap.land.gov.ua/?cc=2488088.48532779,6157106.49474137&z=16&l=kadastr&bl=ortho10k_all&cadnum=2120480400:06:000:0072;
7666;Exact location;Часлівці, Закарпатська область, Україна;48.53394,22.30659;land plot;https://newmap.land.gov.ua/?cc=2484241.27119653,6194764.49294414&z=16&l=kadastr&bl=ortho10k_all&cadnum=2124887700:01:003:0021;
7668;Coordinates;Синюхин Брод, Николаевская область, Украина, 55243;48.14861,30.90735;;;One of the land leased by the Company. Cadastral number 4825486300:07:000:0695. Size - 3.2596 ha. Owner - Private. The date of state registration - 24.05.2017. Monetary valuation of the Land - 40951.3399 hryven (dated by 21.12.2006).
7668;Coordinates;Первомайск, Николаевская область, Украина;48.13053,30.84766;;;One of the land leased by the Company. Cadastral number 4825486300:05:000:0534. Size - 9.7957 ha. Owner - Private. The date of state registration - 15.06.2015. Monetary valuation of the Land - 34100.47 hryven (dated by 27.08.2004).
7668;Coordinates;Первомайск, Николаевская область, Украина;48.14803,30.9001;;;One of the land leased by the Company. Cadastral number 4825486300:06:000:0766. Size - 5.6599 ha. Owner - Private. The date of state registration - 10.04.2017, but 10.11.2017 lease right of this land plot was registered to another Company. Monetary valuation of the Land - 17043.5052 hryven (dated by 02.07.2005).
7671;Exact location;Королевка, Ивано-Франковская область, Украина, 78030;48.80946,25.00165;arable land - exact land plot;;"One of the land leased by the Company. Cadastral number 2625684801:04:009:0895. Size -1 ha. Owner - Private. The date of state registration - 23.01.2020. 
link https://newmap.land.gov.ua/?cc=2781298.46271289,6242509.42404529&z=16&l=kadastr&bl=ortho10k_all&cadnum=2625684801:04:009:0895"
7671;Exact location;Надорожна, Ивано-Франковская область, Украина;48.8822,24.94188;arable land - exact land plot;;"One of the land leased by the Company. Cadastral number 2625685301:05:003:0011. Size -0.2344 ha. Owner - Private. The date of state registration - 18.09.2019. Monetary valuation of the Land - 7917.23 hryven (dated by 17.01.2020). 
link: https://newmap.land.gov.ua/?cc=2779060.61282142,6255282.05232129&z=16&l=kadastr&bl=ortho10k_all&cadnum=2625685301:05:003:0011"
7672;Administrative region;Lindi Rural, Tanzania;-10.17914,39.40359;;;Lindi Rural District Tanzania
7674;Country;Молдова;47.41163,28.36989;;;
7675;Approximate location;Дрокія, Молдова;48.1177,27.808;;;
7676;Administrative region;Kiryandongo, Uganda;1.91889,32.31722;Kiryandongo Sugar Factory;;Kiryandongo district, Uganda
7678;Approximate location;Каушани, Молдова;46.65547,29.40912;;;
7679;Administrative region;Masindi, Uganda;1.68731,31.71385;;;"Two of the four different farm units are located in Masindi districts; Butobe and Kinumi.  Butobe farm unit sits on over 1,000 hectares."
7679;Administrative region;Kiryandongo, Uganda;1.95304,32.13912;;;"Two of the four different farm units are located in Kiryandongo district;  Kigumba and Bweyale."
7680;Exact location;Губник, Винницкая область, Украина, 23746;48.62046,29.32772;;;One of the land leased by the Company. Cadastral number 0520881500:01:006:0078. Size -2.0928 ha. Owner - Private. The date of state registration - 08.01.2020. link https://newmap.land.gov.ua/?cc=3270566.95169951,6205120.00356878&z=16&l=kadastr&bl=ortho10k_all&cadnum=0520881500:01:006:0078
7681;Coordinates;Українка, Рівненська область, Україна, 35824;50.44571,26.37589;arable land - exact land plot;;"Cadastral number  - 5624288000:10:002:0218; size 0.0616 ha. State registrarion from 2018. https://newmap.land.gov.ua/?cc=2936187.9635037,6523690.28511357&z=16&l=kadastr&bl=ortho10k_all&cadnum=5624288000:10:002:0218"
7681;Coordinates;Дубини, Рівненська область, Україна, 35523;50.44489,26.41325;;https://map.land.gov.ua/?cc=2940213.5169664696,6523798.667428112&z=13&l=&bl=ortho10k_all;
7687;Country;Bulgaria;42.73388,25.48583;;;
7688;Country;Bulgaria;42.73388,25.48583;;;
7689;Exact location;Судилков, Хмельницкая область, Украина, 30430;50.17245,27.13524;Arable land - exact land plot;Land plots;One of the land leased by the Company. Cadastral number 6825588500:07:002:0029. Size - 1.6889 ha. Owner - Private. The date of state registration - 21.01.2020. link https://newmap.land.gov.ua/?cc=3026122.63923334,6474375.07800794&z=16&l=kadastr&bl=ortho10k_all&cadnum=6825588500:07:002:0029
7689;Exact location;Лозичне, Хмельницкая область, Украина;50.14397,27.12166;Arable land - exact land plot;Land plots;One of the land leased by the Company. Cadastral number 6825588500:07:018:0010. Size - 1.8352 ha. Owner - Private. The date of state registration - 06.11.2019. Monetary valuation of the Land - 17434.24 hryven (dated by 16.01.2020)  link https://newmap.land.gov.ua/?cc=3019968.86392456,6467941.06346429&z=16&l=kadastr&bl=ortho10k_all&cadnum=6825588500:07:018:0010
7689;Exact location;Борисів, Хмельницкая область, Украина;50.17482,26.64801;;;One of the land leased by the Company. Cadastral number 6822182600:04:007:0008. Size - 19.1981 ha. Owner - Community. The date of state registration - 01.11.2019. Monetary valuation of the Land - 535748.58 hryven (dated by 15.10.2019)  link https://newmap.land.gov.ua/?cc=2983059.73092924,6460655.39622405&z=16&l=kadastr&bl=ortho10k_all&cadnum=6822182600:04:007:0008
7690;Country;Bulgaria;42.73388,25.48583;;;
7691;Country;Bulgaria;42.73388,25.48583;;;
7692;Country;Bulgaria;42.73388,25.48583;;;
7693;Country;Bulgaria;42.73388,25.48583;;;
7694;Country;Bulgaria;42.73388,25.48583;;;
7695;Country;Bulgaria;42.73388,25.48583;;;
7699;Exact location;Череповка, Хмельницкая область, Украина, 31305;49.53677,26.87132;Arable land - evact land plot;;One of the land leased by the Company. Cadastral number 6825089300:03:003:0249. Size -1.7527 ha. Owner - Private. The date of state registration - 23.09.2014. link https://newmap.land.gov.ua/?cc=2988537.88992722,6365279.39308265&z=16&l=kadastr&bl=ortho10k_all&cadnum=6825089300:03:003:0249
7699;Exact location;Олешин, Хмельницкая область, Украина;49.47092,26.93186;Arable land - evact land plot;;One of the land leased by the Company. Cadastral number 6825085100:07:004:0288. Size -1.1188 ha. Owner - Private. The date of state registration - 24.12.2019. link https://newmap.land.gov.ua/?cc=2994619.8268938,6362973.85129596&z=16&l=kadastr&bl=ortho10k_all&cadnum=6825085100:07:004:0288
7699;Exact location;Пашківці, Хмельницкая область, Украина;49.51517,27.03379;Arable land - evact land plot;;One of the land leased by the Company. Cadastral number 6825085700:04:010:0227. Size -0.7687 ha. Owner - Private. The date of state registration - 02.10.2019. link https://newmap.land.gov.ua/?cc=3006437.28399295,6365752.24657032&z=16&l=kadastr&bl=ortho10k_all&cadnum=6825085700:04:010:0227
7701;Exact location;Багва, Черкасская область, Украина, 20112;49.13182,30.52546;Arable land - exact land plot;;One of the land leased by the Company. Cadastral number 7123180500:03:002:0170. Size -6.1665 ha. Owner - Private. The date of state registration - 04.03.2014. link https://newmap.land.gov.ua/?cc=3397287.77262951,6294396.35796633&z=16&l=kadastr&bl=ortho10k_all&cadnum=7123180500:03:002:0170
7701;;;;;;
7710;Country;Bulgaria;42.73388,25.48583;;;
7711;Country;Bulgaria;42.73388,25.48583;;;
7712;Country;Bulgaria;42.73388,25.48583;;;
7718;Country;Болгарія;42.73388,25.48583;;;
7724;Approximate location;Браилов, Винницкая область, Украина, 23130;49.1055,28.15763;;;
7724;Approximate location;Ладижин, Винницкая область, Украина;48.68381,29.24763;;;
7724;Approximate location;Жмеринка, Винницкая область, Украина;49.03905,28.10859;;;
7724;;;;;;
7724;Approximate location;Ковалівка, Винницкая область, Украина;49.02324,28.89197;;;
7724;Approximate location;Головеньки, Винницкая область, Украина;49.02752,28.84607;;;
7729;Exact location;Вересочь, Черниговская область, Украина, 16341;51.31224,31.77935;Arable land - exact land plot;;"Cadastral number - 7422781000:02:001:0325.  Size - 2.5413 ha. Owner - is not specified. Date of State registration of lease, right - 29.08.2019. Monetary valuation  -  51476.49 hrn (dated from 10.06.2019). Under the issued decision by local  government the overall leased land bank in this territory was = 41 ha (but according to the information from Public Cadastral Map not all land plots with specified cadastral numbers have been leased by Company ""Hetmanske"") link - https://newmap.land.gov.ua/?cc=3536869.597521562,6672986.860437393&z=16&l=kadastr&bl=ortho10k_all&cadnum=0523180800:02:001:0045"
7729;Exact location;Хибалівка, Черниговская область, Украина;51.34111,31.85736;Arable land - exact land plot;;"Cadastral number - 7422787500:01:002:0640.  Size - 1.7606. Owner - is not specified. Date of State refistration of lease right - 22.08.2019 . Monetary valuation - 47125.65 hrn( dated by 30.05.2019).Under the issued decision by local  government the overall leased land bank in this territory was arable land = 90 ha, pasture = 56 ha, hayfields = 21ha (but according to the information from Public Cadastral Map not all land plots with specified cadastral numbers have been leased by Company ""Hetmanske"") link - https://newmap.land.gov.ua/?cc=3543719.40996737,6679468.19873766&z=16&l=kadastr&bl=ortho10k_all"
7729;Exact location;Дрімайлівка, Черниговская область, Украина;51.2661,31.85473;Arable land - exact land plot;;"Cadastral number - 7422783500:02:002:0490.  Size - 1,9479. Owner - is not specified. Date of State refistration of lease right - 16.08.2019 . Monetary valuation - 56951.95 hrn( dated by 27.05.2019).  Under the issued decision by local  government the overall leased land bank in this territory was = arable land = 88 ha, hayfields = 28 ha, pasture = 94 ha (but according to the information from Public Cadastral Map not all land plots with specified cadastral numbers have been leased by Company ""Hetmanske""). link - https://newmap.land.gov.ua/?cc=3541063.84595269,6669359.27552017&z=16&l=kadastr&bl=ortho10k_all"
7731;Approximate location;Вулкенешть, Молдова;45.68322,28.39905;;;
7732;Approximate location;Валени, Молдова;45.65695,28.18226;;;
7733;Country;Молдова;47.41163,28.36989;;;
7734;Administrative region;Kaduna, Nigeria;10.51046,7.41651;;;
7735;Administrative region;Damau, Nigeria;10.84164,8.4623;Arla Farm;;The commercial dairy farm currently sits on 200 hectares of land acquired in Damau, Kaduna,
7738;Exact location;Максимільянівка, Донецька область, Україна, 85622;47.97441,37.39703;Arable land - exact land plot;;One of the land plots leased by the Company. Cadastral number - 1423385000:03:000:0882. Size - 5.14 ha. Data of state registration of lease right - 04.02.2020. Monetary valuation of the land plot - 98820.76 hrn (dated by 21.11.2019). link https://newmap.land.gov.ua/?cc=4166076.4531054823,6100816.013358016&z=15&l=kadastr&bl=ortho10k_all&cadnum=1423385000:03:000:0882
7738;Exact location;Кам'янка, Луганська область, Україна;49.15009,38.80567;Arable land - exact land plot;;One of the land plots leased by the Company. Cadastral number - 4423382500:10:001:0055. Size - 6.0261 ha. Data of state registration of lease right - 24.05.2018, but under the information from Public Cadastral Map 28.01.2015, the lease right of this land plot was registered to LLC named  Engelsa. Monetary valuation of the land plot - 24105.42 hrn (dated by 01.07.1995). link https://newmap.land.gov.ua/?cc=4376784.01340524,6389258.19473133&z=16&l=kadastr&bl=ortho10k_all&cadnum=4423382500:10:001:0055
7738;Exact location;Придніпровське, Дніпропетровська область, Україна;47.61832,34.45176;Arable land - exact land plot;;One of the land plots leased by the Company. Cadastral number - 1222986000:01:017:1096. Size - 0.19  ha. Data of state registration of lease right - 12.12.2014.  link https://newmap.land.gov.ua/?cc=3835476.49401603,6044711.71555439&z=16&l=kadastr&bl=ortho10k_all&cadnum=1222986000:01:017:1096
7738;Exact location;Голубівка, Дніпропетровська область, Україна;48.88359,35.31812;Arable land - exact land plot;;One of the land plots leased by the Company. Cadastral number - 1223282000:02:005:0085. Size -5.36  ha. Data of state registration of lease right - 22.01.2020.  link https://newmap.land.gov.ua/?cc=3923288.24951304,6255596.11125342&z=16&l=kadastr&bl=ortho10k_all&cadnum=1223282000:02:005:0085
7738;Exact location;Новостепанівка, Дніпропетровська область, Україна;48.83847,35.43004;Arable land - exact land plot;;One of the land plots leased by the Company. Cadastral number - 1223284500:01:030:0101. Size -6.31 ha. Data of state registration of lease right - 22.01.2020.  link https://newmap.land.gov.ua/?cc=3941270.99813468,6259748.04874742&z=16&l=kadastr&bl=ortho10k_all&cadnum=1223284500:01:030:0101
7738;Exact location;Новоукраїнка, Донецька область, Україна;47.83847,37.10491;Arable land - exact land plot;;One of the land plots leased by the Company. Cadastral number - 1423385800:06:000:0151. Size -9.6441 ha. Data of state registration of lease right - 22.01.2020.  link https://newmap.land.gov.ua/?cc=4132881.85010602,6089635.27194037&z=16&l=kadastr&bl=ortho10k_all&cadnum=1423385800:06:000:0151
7740;Approximate location;Ikun, Nigeria;7.98333,5.2;;;Located in Ikun-Ekiti, in Moba Local Government Area
7741;Exact location;Новорайськ, Херсонська область, Україна, 74360;47.00951,33.48534;Arable land -exact land plot;;One of the land plots leased by the Company. Cadastral number - 6520685200:04:022:0019. Size - 4.16 ha. Data of state registration - 30.10.2019. Ownership - Private. link - https://newmap.land.gov.ua/?cc=3725674.90852687,5946670.1488347&z=16&l=kadastr&bl=ortho10k_all&cadnum=6520685200:04:022:0019
7741;Exact location;Новорайск, Херсонська область, Україна;47.00951,33.48534;Arable land -exact land plot;;"One of the land plots leased by the Company. Cadastral number - 6520685200:04:021:0001. Size - 100.53 ha. Data of state registration - 19.12.2016. Ownership - Community. Monetary valuation of the land plot -1799655.09 hrn (dated by 19.02.2019); link - https://newmap.land.gov.ua/?cc=3737190.07465044,5947851.79767353&z=15&l=kadastr&bl=ortho10k_all&cadnum=6520685200:04:021:0001"
7741;Exact location;Тягинка, Херсонська область, Україна;46.78138,33.05238;Arable land -exact land plot;;"One of the land plots leased by the Company. Cadastral number - 6520687100:02:087:0012. Size - 33.1521 ha. Data of state registration - 07.09.2019. Ownership - Community. Under the extract from Public Cadastral Map, there are a lot of limitations on this land plot, but the information is not indicated; link - https://newmap.land.gov.ua/?cc=3681386.86975621,5906061.27443816&z=16&l=kadastr&bl=ortho10k_all&cadnum=6520687100:02:087:0012"
7741;Exact location;Чкалове, Херсонська область, Україна;46.48198,34.18324;Arable land -exact land plot;;"One of the land plots leased by the Company. Cadastral number - 6520985000:07:010:0023. Size - 8.9687 ha. Data of state registration - 21.03.2017. Ownership - Private. Monetary valuation of the land plot - 237 858.71hrn (dated 11.02.2019); link - https://newmap.land.gov.ua/?cc=3694532.48546347,5945596.5966041&z=16&l=kadastr&bl=ortho10k_all&cadnum=6520985000:07:010:0023"
7741;Exact location;Брускинское, Херсонська область, Україна;47.15826,33.21103;Arable land -exact land plot;;"One of the land plots leased by the Company. Cadastral number - 6520981500:06:035:0021. Size - 9.956 ha. Data of state registration - 07.06.2016. Ownership - Community. Monetary valuation of the land plot - 306859.22 hrn (dated 11.02.2019); link - https://newmap.land.gov.ua/?cc=3704927.98894933,5967002.69913118&z=16&l=kadastr&bl=ortho10k_all&cadnum=6520981500:06:035:0021"
7741;Exact location;Львове, Херсонська область, Україна;46.79241,33.15175;Arable land -exact land plot;;"One of the land plots leased by the Company. Cadastral number - 6520683000:02:017:0040. Size - 0.5001 ha. Data of state registration - 28.04.2018. Ownership - Private; link - https://newmap.land.gov.ua/?cc=3686704.16465973,5917267.46100706&z=16&l=kadastr&bl=ortho10k_all&cadnum=6520683000:02:017:0040"
7754;Approximate location;Воронезька область, Росія;50.85897,39.86444;;;
7755;Approximate location;Воєводина, Сербія;45.26087,19.83193;;;Most of the operation was provided in this region.
7756;Approximate location;Заворонежское, Тамбовская обл., Росія, 393749;52.8766,40.55271;;;
7758;Approximate location;Бєлґород, Бєлгородська область, Росія;50.59971,36.59826;;;
7762;Approximate location;Челарево, Сербія;45.2747,19.53068;;;
7764;Approximate location;Стара Пазова, Сербія;44.98561,20.15688;;;
7765;Approximate location;Апатин, Сербія;45.67286,18.98431;;;
7782;Approximate location;Бечей, Сербія;45.61382,20.04599;;;
7785;Coordinates;Maboga, Tanzania;-10.45595,39.59496;;;Iringa Region, in Iringa rural District in Maboga ward and Magunga village
7786;Coordinates;Nahukahuka, Tanzania;-10.44537,39.53828;;;Lindi Region, Lindi Rural District in Nahukahuka ward and Lipome village
7795;Administrative region;Ліпецька область, Росія;52.52647,39.20323;;;
7795;Approximate location;Елец, Липецкая область, Росія;52.61696,38.49743;;;
7803;Approximate location;Mbalé, Central African Republic;6.86809,16.73511;;;Located in Mbalé, Lobaye, Central African Republic
7808;Approximate location;Нижнеломовский р-н, Пензенская обл., Росія;53.57339,43.74054;;;
7808;Approximate location;Пачелма, Пензенська обл., Росія;53.33397,43.3149;;;
7808;Approximate location;Белинский, Пензенська обл., Росія;52.96747,43.41693;;;
7809;Approximate location;Baluba, Zambia;-13.02487,28.44665;;;Located in Babula municipality,  Luanshya in the Copperbelt Province of Zambia
7810;Approximate location;Верхньобуреїнський район, Хабаровський край, Росія;51.1751,133.03691;;;
7810;Approximate location;Баджальский государственный природный заповедник, Хабаровський край, Росія;50.8508,134.79618;;;
7821;Coordinates;;52.45088,134.48469;;;
7821;Approximate location;район имени Полины Осипенко, Хабаровський край, Росія;52.6946,136.79193;;;There is a  landfill on the territory of Poliny Osypenko Region near the Bureinski reserve.
7822;Approximate location;Ніколаєвськ-на-Амурі, Хабаровський край, Росія;53.15009,140.71848;;;There is no indicated concrete districts on the map .
7822;Coordinates;Ніколаєвськ-на-Амурі, Хабаровський край, Росія;53.0257,140.14816;;;It is approximate location.
7823;Approximate location;Тугуро-Чумиканский р-н, Хабаровский край, Росія;54.01163,134.08517;;;Tuguro-Chumikan district. There are no indicated concrete districts on the map .
7830;Approximate location;Амурська, Росія, 675527;51.03204,127.83191;;;
7830;Coordinates;Бомнак, Амурська, Росія;54.70586,128.85722;;;Approximate location on the map
7831;Approximate location;Амурська, Росія, 675527;51.03204,127.83191;;;Zejskoye Forestry, Amur Region
7832;Administrative region;Santa Clara, Jujuy, Argentina;-24.24339,-64.63568;Finca Santa Clara;;"The acquisitions area is located on the Santa Clara city, belonging to the province of Jujuy.
coordenadas: -24.243389, -64.635676"
7833;Approximate location;Бєлогорськ, Амурська, Росія;50.92007,128.47997;;;
7833;Approximate location;Ромны, Амурська, Росія;50.72585,129.29533;;;
7834;Approximate location;Бєлогорськ, Амурська, Росія;50.92007,128.47997;;;
7834;Approximate location;Ромны, Амурська, Росія;50.72585,129.29533;;;
7835;Administrative region;Норск, Амурская обл., Росія, 676570;52.33548,129.89603;;;
7835;Approximate location;Селемджинский район, Амурська, Росія;52.64147,131.42185;;;
7836;Approximate location;Зейський район, Амурська, Росія;54.29397,129.40376;;;There no indications on the map.
7836;Approximate location;Зейское водохранилище, Амурська, Росія;54.52081,127.84764;;;
7839;Approximate location;Усмань, Ліпецька область, Росія;52.04399,39.72857;;;10 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Верхняя Матрёнка, Ліпецька область, Росія;52.05205,40.1796;;;3 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Ольховка, Липецкая область, Росія;52.20378,40.09924;;;2 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Демшинка, Ліпецька область, Росія;52.11668,40.32353;;;1 200 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Дурово, Ліпецька область, Росія;52.21915,40.22868;;;8 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Заря, Липецкая область, Росія;52.2248,38.79408;;;5 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Грязи, Ліпецька область, Росія;52.49302,39.95657;;;3 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Тамбов, Тамбовська обл., Росія;52.73711,41.43961;;;15 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Administrative region;Ліпецька область, Росія;52.52647,39.20323;;;"There are such locations without indications on the map: Ötrada""- 7 000 ha; ""Ilicha""- 6 000 ha; ""Frunze""- 7 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/"
7839;Approximate location;Нестеровка, Липецкая обл., Росія;52.48794,38.31868;;;4 000 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7839;Approximate location;Салтычки, Ліпецька область, Росія;52.28472,40.16552;;;Saltychki barn [cows
7840;Approximate location;Свищевка, Пензенская обл., Росія, 442257;52.84239,43.76359;;;6 200ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Крыловка, Пензенская область, Росія;52.85044,43.86171;;;7 300 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Анучино, Пензенська обл., Росія;52.96685,43.87387;;;6 700 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Кевда-вершина, Пензенська обл., Росія;53.08473,43.53694;;;9 300 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Головщино, Ліпецька область, Росія;52.61864,39.88776;;;5 700 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Серп и Молот, Пензенская область, Росія;53.19902,44.43599;;;10 100 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Поперечное, Пензенська обл., Росія;53.02328,44.35891;;;9 400 ha - according to the company film https://www.sucden.com/en/where-we-are/russia/agriculture/
7840;Approximate location;Камєнка, Пензенська обл., Росія;53.19161,43.98567;;;Kamensky sugar factory
7841;Approximate location;Білоглинський район, Краснодарський край, Росія;46.04513,40.99105;;;
7849;Approximate location;Дубов'язівка, Сумська область, Україна, 41655;51.12964,33.37786;;;
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.916,82.6731;;;"Cadastral number - 22:49:010201:3;"
7852;Coordinates;Зимино, Алтайский край, Росія, 658548;52.912,82.7109;;;Cadastral number - 22:49:010201:1
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.9083,82.6658;;;Cadastral number - 22:49:010201:5
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.9159,82.6743;;;"Cadastral number - 22:49:010201:4;"
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.8733,82.5886;;;"Cadastral number - 22:49:010201:6;"
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.9005,82.6552;;;"Cadastral number - 22:49:010201:7;"
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.9124,82.6184;;;"Cadastral number - 22:36:120001:381;"
7852;Coordinates;Ребрихінський район, Алтайський край, Росія;52.9454,82.7072;;;"Cadastral number - 22:36:120005:1;"
