Deal ID;Is public;Deal scope;Deal size;Target country;Current size under contract;Current size in operation (production);Current negotiation status;Current implementation status;Fully updated;Top parent companies;Intended size (in ha);Size under contract (leased or purchased area, in ha);Size in operation (production, in ha);Comment on land area;Intention of investment;Comment on intention of investment;Nature of the deal;Comment on nature of the deal;Negotiation status;Comment on negotiation status;Implementation status;Comment on implementation status;Purchase price;Purchase price currency;Purchase price area type;Purchase price area;Comment on purchase price;Annual leasing fee;Annual leasing fee currency;Annual leasing fee type;Annual leasing fee area;Comment on leasing fees;Contract farming;On leased / purchased;On leased area/farmers/households;Not on leased / purchased (out-grower);Not on leased area/farmers/households (out-grower);Comment on contract farming;Jobs created (total);Planned number of jobs (total);Planned employees (total);Planned daily/seasonal workers (total);Current total number of jobs/employees/ daily/seasonal workers;Comment on jobs created (total);Jobs created (foreign);Planned number of jobs (foreign);Planned employees (foreign);Planned daily/seasonal workers (foreign);Current foreign number of jobs/employees/ daily/seasonal workers;Comment on jobs created (foreign);Jobs created (domestic);Planned number of jobs (domestic);Planned employees (domestic);Planned daily/seasonal workers (domestic);Current domestic number of jobs/employees/ daily/seasonal workers;Comment on jobs created (domestic);Actors involved in the negotiation / admission process;Name of investment project;Comment on investment chain;Operating company: Investor ID;Operating company: Name;Operating company: Country of registration/origin;Operating company: Classification;Operating company: Investor homepage;Operating company: Opencorporates link;Operating company: Comment;Name of community;Name of indigenous people;Comment on communities / indigenous peoples affected;Recognition status of community land tenure;Comment on recognitions status of community land tenure;Community consultation;Comment on consultation of local community;Community reaction;Comment on community reaction;Presence of land conflicts;Comment on presence of land conflicts;Displacement of people;Number of people actually displaced;Number of households actually displaced;Number of people displaced out of their community land;Number of people displaced staying on community land;"Number of households displaced ""only"" from their agricultural fields";Number of people facing displacement once project is fully implemented;Comment on displacement of people;Negative impacts for local communities;Comment on negative impacts for local communities;Promised compensation (e.g. for damages or resettlements);Received compensation (e.g. for damages or resettlements);Promised benefits for local communities;Comment on promised benefits for local communities;Materialized benefits for local communities;Comment on materialized benefits for local communities;Presence of organizations and actions taken (e.g. farmer organizations, NGOs, etc.);Former land owner;Comment on former land owner;Former land use;Comment on former land use;Former land cover;Comment on former land cover;Crops area/yield/export;Comment on crops;Livestock area/yield/export;Comment on livestock;Mineral resources area/yield/export;Comment on mineral resources;Contract farming crops;Comment on contract farming crops;Contract farming livestock;Comment on contract farming livestock;Has domestic use;Domestic use;Has export;Export;Country 1;Country 1 ratio;Country 2;Country 2 ratio;Country 3;Country 3 ratio;Comment on use of produce;In country processing of produce;Comment on in country processing of produce;Processing facilities / production infrastructure of the project (e.g. oil mill, ethanol distillery, biomass power plant etc.);In-country end products of the project;Water extraction envisaged;Comment on water extraction envisaged;Source of water extraction;Comment on source of water extraction;Comment on how much do investors pay for water;Water extraction amount;Comment on how much water is extracted;Use of irrigation infrastructure;Comment on use of irrigation infrastructure;Water footprint of the investment project;Comment on gender-related info;Overall comment;Not public;Reason;Comment on not public
5908;Yes;transnational;14164.00;Kenya;14164.00;0.0;Concluded (Contract signed);In operation (production);;Karl von Heland#42174#;14164.00;2014##1052.0|#current#14164.0;;The company used to have 2600 acres of land leased from 400 families which they have now increased to about 35000 acres of land leased from all 3500 landowners.;#current##Tourism, Conservation;;Lease;The company leased land from  3,500  local Masai plot owners who signed with us a 15 year lease agreement;2014#current#Concluded (Contract signed);;#current#In operation (production);;;;;;;6500;Kenyan Shilling;;;3500 maasai families that shall get an initial fixed lease of 6.500 Ksh (70 USD) per year and then increasing. The information was obtained from informal (media) source.;No;;;;;;;;;;;;;;;;;;;;;;;;;Entumoto Conservancy;;39689;Entumoto Safari Camp ltd;Kenya;Private company;https://www.entumoto.com/;;;maasai community#;;The masaai landowners practice the old nomadic grazing culture;;;;;Consent;;;;Yes;3500;;;;;;;;;;The company pay the 3500 Masai families who have an interest in the conservancy.;Education|Capacity building;The Peder Von Heland Youth Centre and Library, The Siana Girls Rescue Centre, The Bead work Project;Education|Capacity building|Other;The company employ mainly local staff, we train young Masai, engage in the schools and aspire for mutual development all round;;Private (smallholders);Most of the land in the wider Mara region has been privatized in the last few years and each family has got a piece of private land.;Pastoralism;maasai people used to use the land to graze their cattle.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
5913;Yes;transnational;6666.39;Myanmar;6666.39;0.0;Concluded (Contract signed);None;2021-11-25T05:10:26.582699+00:00;Yunnan State Farms Group#2163#;;2006#current#6666.39;;Yunnan State Farms subsidiary signed a development agreement granting 16,473 acres (6666.39 hectares) to plant rubber with support from the opium substitution programme;#current##Non-food agricultural commodities;;Lease;The nature of the deal is similar to a lease but the land was granted to the investor and no leasing fees was stated.;2006#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;Yes;;;;;The main objective of the program is to create employment for opium susbstitute;;;;;;;;;;;;;;;;39694;Unknown (Yunnan State Farms Group Company Ltd);Myanmar;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
5914;Yes;transnational;800.00;Myanmar;800.00;0.0;Concluded (Contract signed);None;2021-11-25T05:23:33.583356+00:00;T and C Company#4918#;;2010#current#800.0;;;#current##Agriculture unspecified;;Lease;;#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39695;Unknown (T and C Company);Myanmar;Private company;;;;;;;;;;;Rejection;The Villagers were not happy with being forced to sell their land for such low compensation. They sent a petition letter to the district government office.;;;;350;;;;;;70 Households were forced to giveup their land to the company. Estimating that every household includes an average of five people, this results in the 350 displaced people.;;;Each household compensated about 60,000 Kyat (about 75 US dollar);;;;;;;Private (smallholders);;Smallholder agriculture;;Cropland;;#current####Jatropha, Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
5918;Yes;transnational;3334.00;Myanmar;3334.00;240.00;Concluded (Contract signed);In operation (production);2021-11-25T05:31:00.574020+00:00;Yunnan Yuan Trade Company Ltd#4921#;;#current#3334.0;#current#240.0;;#current##Agriculture unspecified;;Lease;;#current#Concluded (Contract signed);;#current#In operation (production);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39699;Unknown (Yunnan Yuan Trade Company);Myanmar;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#current####Rubber tree, Tea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
5920;Yes;transnational;16000.00;Kenya;16000.00;1924.00;Concluded (Contract signed);In operation (production);;Camellia plc#4920#;;#current#16000.0;2012##185.0|##622.0|2020#current#1924.0;Data derived from the Mapathon 2020 (946ha) is too small. The annual report states 1,924ha in 2020;2020#current#1924.0#Food crops, Livestock, Timber plantation;"Macadamia nuts. Macadamia are to be planted in areas that were previously planted to coffee. The company also has avocado and blueberries.

Area derived from the Mapathon 2020.";;;#current#Concluded (Contract signed);"The history of Kakuzi began in 1906 when British settlers acquired 10,117 hectares of the land on which most of modern-day Kakuzi stands.
The company obtained a new 999-year lease from the government in 1966 and continued its business as if nothing had changed.";2007##In operation (production)|2019#current#In operation (production);Data is derived from the Mapathon 2020.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kakuzi Macadamia Estate/ Maclands;;39698;Kakuzi Plc;Kenya;Stock-exchange listed company;http://www.kakuzi.co.ke/;;Kakuzi Plc is a listed company trading on both the Nairobi and the London Stock Exchange.;;;;;The Kakuzi plantation occupies land acquired during the colonisation of Kenya by Britain in theearly 20th century. It also includes land seized from local communities during the Kenya Emergency (1952-1960) and land sold by European farmers who left Kenya after independence in 1963. Many communities live on or next to land registered to Kakuzi. Their water sources, paths, roads, and schools are on land registered to Kakuzi. Although their access to basic services depend on access to roads through Kakuzi land, the claimants have suffered the abuse by security guards employed to protect Kakuzi land.;Limited consultation;"A group of people who claimed to be among victims who have suffered abuses at the hands of the company's employees said
there were still a number of issues, such as land dispossession, that were still unresolved.";Mixed reaction;According to SOMO there is large amounts  of claims made by the communities (see TheStandard). Several  Kenya community have laid complaints against the company. The firm's guards have been accused of committing atrocities ranging from killings, rape and other forms of sexual and gender-based violence. But Kakuzi’s management in Kenya has denied these human rights abuses, insisting that no victims have filed complaints with them;Yes;Ten women were raped by security guards employed by Kakuzi, including a teenage girl who was raped after being caught collecting firewood on the company’s land. Some of the victims became pregnant and contracted HIV.A young man was beaten to death by Kakuzi’s security guards in May 2018 for allegedly stealing avocados.Thirty-four men and women involved in a protest on 2 September 2014 were violently attacked by Kakuzi’s security guards, including with a wooden club.On numerous other occasions, men and women were beaten, injured or unlawfully detained by Kakuzi’s security guards. One man sustained serious long-term injuries after being kicked in the head by a guard wearing heavy boots.;Yes;;;;;;;Throughout the 1920’s, 1930’s, and 1940’s there was systematic displacement of the local population who were forced to sign away their claim to their own land.;Socio-economic|Eviction|Displacement|Violence;Until now Kakuzi company refuses to address the longstanding and historic land injustices surrounding its plantations. Rather than engaging with the communities to find a way forward, they continue to thwart national processes towards land justice. Camellia has failed to publicly recognize the harm inflicted on the claimants and make a public apology.;Kakuzi’s parent company, Camellia Plc based in the UK, announced it  had agreed to pay Sh696 million to settle claims of human rights abuses allegedly perpetrated by employees in its Kenyan agricultural operation.;Kakuzi, has ended in a settlement between the British company and 85 claimants. The settlement for a sum of GBP 4.6 million (Sh696 million) includes payments to the claimants and a contribution to their legal fees, an independent human rights impact assessment, and investments in community projects.;Roads;The company promises to implement a policy on human rights defenders and an operational-level grievance mechanism to resolve any future complaints of personal injury or human rights abuses involving Kakuzi.There will be a construction of  three new roads to improve people’s access to local amenities.;;The company also committed to building two social centres for community meetings, employing predominantly female security personnel on Kakuzi’s premises, and constructing three new roads to improve people’s access to local amenities.;SOMO has been supporting the local communities since 2016, together with the Kenya Human Rights Commission (KHRC) and Ndula Resource Center (NRC).The human rights group is demanding that Kakuzi allows the National Lands Commission to implement a February 2019 decision calling for the surrender of public utilities, including schools, markets, police stations, hospitals and public access roads to the national and county governments.They said without a solution to their other claims, the compensation agreed on in the UK would be hollow since they would still be suffering abuses. KHRC, which had accompanied about 15 people who it claimed were victims, also took offense at Kakuzi’s insistence that it did not know who the victims of the abuses were and was having difficulties holding the perpetrators accountable.The group further wants the company to stop giving conditions for the use of roads. They said despite Kakuzi ceding to some of the demands and surrendering three roads for motorable vehicle access by the communities against the six that communities had demanded, they were still giving conditions for their usage.;Community;The Kakuzi plantation occupies land acquired during the colonisation of Kenya by Britain in theearly 20th century. It also includes land seized from local communities during the KenyaEmergency (1952-1960) and land sold by European farmers who left Kenya after independence in1963. Many communities live on or next to land registered to Kakuzi. Their water sources, paths,roads, and schools are on land registered to Kakuzi.;;;;;2019#current#946.0###Fruit (unspecified);Avocado: 882ha, Macadamia 1,032ha, blueberries 10ha, forest 1,843ha;;;;;;;;;;;Yes;;;;;;;;;Yes;;;;;;;;;;;;;;The company employed predominantly female security personnel on Kakuzi’s premises,;;No;;Deal initiated before the year 2000 but do not know the exact year it started. I have added the year, so it should now be filtered out automatically.
5925;Yes;transnational;5000.00;Kenya;5000.00;0.0;Concluded (Contract signed);In operation (production);2018-02-28T13:16:05+00:00;John Swire & Sons Limited#2683#;;#current#5000.0;;Another source states 10 000ha (http://worldteanews.com/tea-estate-and-garden-profiles/james-finlays-kericho-kenya). Company website states 5000 ha. It is not clear whether the plantations were down scaled, or indeed have been upscaled recently.;#current##Food crops, Timber plantation;"The estate has 1,500 hectares of indigenous forests and 2,500 hectares of eucalyptus trees and is self-sufficient with sustainable timber.
Tea plantation,";Lease;;#current#Concluded (Contract signed);;#current#In operation (production);;;;;;;;;;;;Yes;;;Yes;#current##14000#;;Yes;;;;#current#9500##;Another source mentions 15 000 workers. Workers were on strike in October 2017 as they wanted a 30% salary increase.;;;;;;;;;;;;;;Finlays’ Tea Estates;;39702;James Finlay (Kenya) Limited;Kenya;Private company;;;James Finlay (Kenya) Limited is a wholly owned subsidiary of James Finlay Limited;;;;;;;;;;;;;;;;;;;;;;;;Health|Education|Other;clinic, schools and kitchen garden for employees. Water.;;;;;;;;;;#current####Eucalyptus, Tea, Trees (unspecified);;;;;;;;;;Yes;;Yes;;;;;;;;Some produce to Coca Cola Company. It is not cleat if the final product from Coca Cola is only sold on the local market, or export too. world markets of North America and Europe via the weekly auctions at the Mombasa tea auctions.;Yes;4 factories- Kitumbe Factory (Fairtrade), Chomogonday Factory, Changana Factory, Kymulot Factory;;;;;;;;;;;;;;;No;;
5930;Yes;transnational;4712.00;Ukraine;4712.00;4774.00;Concluded (Contract signed);In operation (production);2021-05-06T14:03:51.348954+00:00;Kusto Group Inc.#4427#;;2012##4700.0|2015#current#4712.0;2021#current#4774.0;;#current##Food crops, Livestock;;Lease;There are approximately 1903 land plots leased by the company (2021);##Concluded (Contract signed)|2019##Change of ownership|#current#Concluded (Contract signed);"Eastern Europe RFP suggests that original land lease contracts between smallholders and the Company were concluded when Lischynske LLC was established.
In 2019 the Parent company was changed to Kusto Agro.
Original land lease agreements were concluded with the Operating company before the takeover by new investor.";#current#In operation (production);"Information about exact year is not avaliable.
Land was in operation before 2000 but not large scale.";;;;;;;;;;;No;;;;;;Yes;;;;2015##60##|2019#current##67#;;;;;;;;;;;;;;;;;39708;Lishchynske LLC;Ukraine;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;Financial support;The operating company promised to co-finance a bridge conctruction;Education|Roads;;;Private (smallholders);;Commercial (large-scale) agriculture;;Cropland;;#current####Corn (Maize), Rapeseed, Sun Flower, Wheat|2019##958.0###Wheat|2019##640.0###Rapeseed|2019##1528.0###Corn (Maize)|2019##1268.0###Sun Flower|##338.0###Barley;;#current####Beef Cattle, Cattle, Pork;;;;;;;;;;Yes;;United Arab Emirates;75.0;Switzerland;25.0;;;During 2012-2020 the operating company exported maize;Yes;;;;Yes;Permission for special water use №453/ЖТ/49д-19 from 31.10.2019 tо 31.10.2022. Needs - production;Surface water|River;"Surface water intake № 1 - Guyva river,  tributary of Teteriv river
Surface water intake № 2 - river Kodnyanka, tributary of the Guyva river";;;;;;;;Split from #1048. Lishchynske LLC was part of Agrogeneration agro holding but nowadays it is part of the Kusto group. The operating company controls approximately 4 800 ha from the overall 24 000 ha that Kustro group leases;No;;
5931;Yes;transnational;10000.00;Ukraine;10000.00;0.0;Concluded (Contract signed);In operation (production);2019-06-06T14:46:56.522819+00:00;AgroGeneration#656#|Azent Ltd.#40783#;;2012##9600.0|2017#current#10000.0;;;#current##Food crops;;Lease;;2011#current#Concluded (Contract signed);Original lease, between smallholders and the company, was signed before then.;2011#current#In operation (production);"Land was in operation before 2000, but not large scale. 
Project was operational when the new investor took the land over.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39709;Lan LLC;Ukraine;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Private (smallholders);;Commercial (large-scale) agriculture;Nyva PE and probably a few other enterprises previously had the lease to 2011 as the Secondary investor.;Cropland;;#current####Corn (Maize), Peas, Sun Flower, Wheat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Another one splited from #1048;No;;
5932;Yes;transnational;3300.00;Myanmar;3300.00;0.0;Concluded (Contract signed);None;2021-11-25T06:16:53.547025+00:00;Hongrui Lemon Development Company Ltd#4931#;;2009#current#3300.0;;;#current##Agriculture unspecified;;Lease;;2009#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The Hongrui Lemon Development Co., Ltd., the largest lemon growing and processing enterprise of China, is also affiliated to Hongyu Group Company.;39710;Unknown (Hongrui Lemon Development Company Ltd);Myanmar;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#current####Citrus Fruits (unspecified);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
5934;Yes;transnational;2000.00;Myanmar;2000.00;0.0;Concluded (Contract signed);None;2021-11-25T11:44:15.752187+00:00;Yunnan Hongyu Group Co., Ltd.#4854#;;2006#current#2000.0;;;#current##Non-food agricultural commodities;;Lease;;2006#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;The Hongyu Group Company is a large Chinese agribusiness investor from Yunnan province.;39712;Unknown (Yunnan Hongyu Group);Myanmar;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
5935;Yes;transnational;2000.00;Myanmar;2000.00;0.0;Concluded (Contract signed);None;;Yunnan Hongyu Group Co., Ltd.#4854#;;2007#current#2000.0;;;#current##Non-food agricultural commodities;;Lease;;2007#current#Concluded (Contract signed);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39712;Unknown (Yunnan Hongyu Group);Myanmar;Private company;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#current####Rubber tree;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;
