Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.8584,80.2193;;;Cadastral number - 22:32:020009:1
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.9424,80.6308;;;Cadastral number - 22:32:030001:242
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.9016,80.4694;;;Cadastral number - 22:32:030005:817
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.84949,80.31738;;;Cadastral number - 22:32:030011:642
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.8263,80.31284;;;Cadastral number - 22:32:030011:643
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.98439,80.71686;;;Cadastral number - 22:22:010801:1
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.038,80.84404;;;Cadastral number - 22:22:010801:5
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.0717,80.97141;;;Cadastral number - 22:22:010802:1
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.09234,81.07697;;;Cadastral number - 22:22:010803:1
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.08058,81.03223;;;Cadastral number - 22:22:010803:2
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.97908,80.76065;;;Cadastral number - 22:22:020201:671
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.0101,80.8844;;;Cadastral number - 22:22:020202:444
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.03194,81.01695;;;Cadastral number - 22:22:020304:597
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.0642,81.16073;;;Cadastral number - 22:22:020403:37
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.06868,81.24109;;;Cadastral number - 22:22:020403:509
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.92146,81.20585;;;Cadastral number - 22:22:020601:17
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.85615,81.21155;;;Cadastral number - 22:22:020804:239
7867;Approximate location;Mymensingh, Bangladesh;24.74715,90.42027;Sutiakhali 50 MW (AC) Solar Park;The approximate location of the power plant is 7 km South East from Mymensing city centre. The plant is very close to Bangladesh Agricultural University. It is situated on the bank of the river Brahmaputra (old stream).;The Solar power plant has been set mostly on the agricultural land of Vagnamari mouza near Sutiakhali Bazar. The area is situated in Gouripur upazila of Mymensing district and regarded as a outskirts of Mymensing city.
7868;Coordinates;Yamane, Sénégal;16.11825,-16.00639;West africa farms;;
7872;Exact location;Latshala, Bangladesh;25.63545,89.53325;Sundarganj Solar Park;;The planned area of the solar (PV) power plant is beside the river Teesta. The area is approximately 35 Kilometre from Rangpur divisional headquarters (towards Southeast), 36 Km from Gaibandha district headquarters (towards North) and 6.5 Km from Sundarganj upazila headquarters (towards North).
7890;Administrative region;Cabo Delgado Province, Mozambique;-12.33355,39.32062;;;Cabo Delgado Province, in Mozambique, located in the Quirimbas National Park.
7893;Administrative region;Margibi, Liberia;6.51519,-10.30489;;;Beahn-Poye Authorized Community Forest is located in Margibi County, Liberia.
7894;Approximate location;Buchanan, Liberia;5.88725,-10.03037;;;Big Joe Town, on the outskirts of Buchanan City in Grand Bassa County.
7896;Exact location;Jaliadwip, Bangladesh;20.91617,92.27904;NAF TOURISM PARK;Naf Tourism Park is located on an egg-shaped island raised in the middle of the Naf River under Teknaf Upazilla of Cox’s Bazar;It is located beside the Bangladesh-Myanmar boarder.
7900;Administrative region;Cabo Delgado Province, Mozambique;-12.33355,39.32062;;;The Montepuez Ruby Project is located in Cabo Delgado province in north-eastern Mozambique, approximately 170 km west of Pemba
7906;Administrative region;Mansa, Zambia;-11.18921,28.88881;;;The company located Mansa, Luapala province in Zambia
7907;Approximate location;Jabal Lado, South Sudan;5.09778,31.58222;;;The project has been allocated 500 hectares of land in Jebel Ladu, 37 kilometres in the outskirts of Juba city. The company also manages the Jebel Lado project on behalf of CEDASS (deal 1761).
7907;Administrative region;Bor, South Sudan;6.21327,31.56554;;;
7907;Administrative region;Torit, South Sudan;4.41024,32.57404;;;
7909;Exact location;Lolito, Ghana;5.91595,0.65008;;The test farm and proposed jatropha plantation site lies between latitudes 6°10’N, 5°45’N and longitudes 30°30’W, 0°45’W;Close to Sogakope.
7912;Administrative region;Zulia, Salazar, Norte de Santander, Colombia;7.73334,-72.78331;;;The project covers part of the municipalities of Zuli, Cucutua and Sardinata.
7916;Administrative region;Timimoun, Algeria;29.26169,0.2416;;;
7917;Exact location;Тихвін, Ленінградська область, Росія;59.64404,33.54326;;;
7921;Coordinates;Kalampayan Ulu, Astambul, Banjar, South Kalimantan 70671, Indonesia;-3.59918,115.56478;;;
7922;Coordinates;Biru Maju, Telawang, East Kotawaringin Regency, Central Kalimantan, Indonesia;-2.34307,112.50221;;;
7923;Coordinates;Rasau Tumbuh, Besi City, East Kotawaringin Regency, Central Kalimantan, Indonesia;-2.33581,112.81625;Alam Murni Estate;;
7924;Coordinates;;-2.6851,112.7112;;;Plantation visible in google earth pro at these coordinates.
7925;Approximate location;Mato Grosso, Brasil;-12.68187,-56.9211;;;
7927;Coordinates;;59.77909,33.73853;;;
7927;Approximate location;Смоленец, Ленінградська область, Росія;59.7765,33.74296;;;
7928;Coordinates;;60.05111,33.52277;;;
7929;Approximate location;Новинка, Ленинградская обл., Росія, 187300;59.7679,30.95412;;;
7929;Coordinates;;60.04579,33.78091;;;
7930;Coordinates;;59.98638,34.74558;;;
7930;Approximate location;Тимошино, Ленинградская обл., Росія, 187542;59.94576,34.51965;;;
7930;Approximate location;озеро Щигольское, Ленінградська область, Росія;59.97306,34.83444;;;
7931;Exact location;Al Wahat Al Dakhla Desert, New Valley Governorate, Egypt;22.75341,28.53242;East Oweinat;;
7933;Coordinates;Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan, Indonesia;-2.32554,111.20533;;;Sagu Desa, Kecamatan Balai Riam
7933;;;-2.31691,111.27477;;;there are two areas that belong to this deal (location 1: 9849 ha and location 2: 10423 ha)
7934;Exact location;Mbane, Saint Louis, Senegal;16.18033,-15.78251;SENEGINDIA;;
7935;Coordinates;Kolda, Ouassadou;12.85301,-14.12685;Jaky  Rauchaudeau;;
7936;Coordinates;Sembuluh I, Danau Sembuluh, Seruyan Regency, Central Kalimantan, Indonesia;-2.78384,112.41181;;;
7937;Administrative region;San Rafael las Flores, Guatemala;14.47518,-90.17525;;;
7938;Exact location;الصالحية الجديدة - طريق ترعة الكسارة - أبوشابى، As Saleheyah Al Gadidah, Qesm as Salheyah Al Gadidah, Ash Sharqia Governorate, Egypt;30.67482,31.91541;Al Salheya;;
7939;Administrative region;طريق القاهرة اسكندرية الصحراوى، النوبارية، Gharb El Noubareya, El Beheira Governorate, Egypt;30.67255,30.07371;Al Nubareya;;
7944;Administrative region;Xepon, Laos;16.6717,106.17132;;Xepon district, eastern Savannakhet;
7952;Coordinates;Pamukan Indah, North Pamukan, Kotabaru Regency, South Kalimantan, Indonesia;-2.3916,116.21251;;;
7953;Coordinates;;59.53792,31.71198;;;
7954;Coordinates;;59.53792,31.71198;;;
7955;Administrative region;Ribeiro Gonçalves, PI, 64865-000, Brasil;-7.56087,-45.24295;Ipe;;
7955;Administrative region;Baixa Grande do Ribeiro, PI, 64868-000, Brasil;-7.86545,-45.21201;Cerro Azul;;
7955;Administrative region;Santa Filomena, PI, 64945-000, Brasil;-9.11387,-45.92195;Fortaleza;;
7956;Administrative region;Guadalupe, PI, 64840-000, Brasil;-6.79166,-43.57059;;;
7957;Coordinates;Pekanbaru, Pekanbaru City, Riau, Indonesia;0.35168,101.77445;;;
7960;Coordinates;Seberang Teluk Hilir, Central Kuantan, Kuantan Singingi Regency, Riau 29566, Indonesia;-0.50353,101.39922;;;
7961;Coordinates;;59.4518,32.10124;;;
7961;Coordinates;;59.60073,32.25491;;;
7964;Coordinates;;0.857,102.868;;;
7965;Coordinates;;1.044,102.324;;;
7966;Administrative region;Kobo, Ethiopia;12.15365,39.63633;;;The Kiwo project is based in Northern Wolo region Raya Kobo District
7967;Administrative region;Amhara, Ethiopia;11.34942,37.97846;;;The project is based in Amhara Region, Oromia  special zone, Dewachefa district and Woldi kebele.
7969;Approximate location;Оломна, Ленінградська область, Росія, 187128;59.62588,31.88674;;;
7972;Coordinates;;59.44197,31.57978;;;
7972;Approximate location;Трубников Бор, Ленинградская обл., Росія, 187060;59.26422,31.39326;;;
7973;Approximate location;Lubok Buat, Sembakung, Nunukan Regency, North Kalimantan, Indonesien;3.90411,116.81157;;;
7974;Approximate location;Печково, Ленинградская обл., Росія;58.91632,30.62853;;;
7976;Coordinates;;0.9733,103.0545;;;
7977;Coordinates;;3.4669,116.9152;;;
7980;Coordinates;;-0.08717,102.41641;;;
7981;Approximate location;Keur Moussa, Sénégal;14.78021,-17.11596;Cimenterie Dangote;;
7982;Coordinates;;-0.4983,115.58457;;;
7982;;;-0.42306,116.02522;;;
7982;;;-0.49042,115.59097;;;
7984;Administrative region;Keur Moussa, Sénégal;14.78021,-17.11596;SOCOCIM;;
7985;Exact location;SIAT Nigeria Limited, Nigeria;5.16436,6.74042;;;The Elele Estate is located along Elele - Ahoada Road, Rivers State.
7986;Administrative region;Keur Moussa, Sénégal;14.78021,-17.11596;Société Sénégalaise des Phosphates de Thiès (SSPT);;
7987;Coordinates;;0.8771,116.8736;;;
7989;Administrative region;Keur Moussa, Sénégal;14.78021,-17.11596;Sepam;;
7990;Administrative region;Luang Namtha Province, Laos;20.91702,101.16174;;Luang Namtha province;source: GIZ 2018
8008;Coordinates;;-2.4188,112.3622;;;
8009;Coordinates;;-2.2979,112.3826;;;
8010;Coordinates;Tampakan, South Cotabato, Philippines;6.50954,125.07249;;;"Contract area shown in map is the one relinquished to SMI by WMC in 2001. The contract area covers four municipalities in four different provinces. These are the ff: Tampakan, South Cotabato; Malungon, Sarangani; Columbio, Sultan Kudarat; and Kiblawan, Davao del Sur."
8030;Administrative region;Udayapur 32800, Nepal;27.57,82.9;;;
8033;Coordinates;;-1.3625,113.4772;;;
8034;Coordinates;;-1.4453,102.5686;;;
8042;Exact location;Khe Sanh, Hương Hóa, Quảng Trị Province, Vietnam;16.64851,106.75804;My Anh Khe Sanh;Area North of River;
8043;Coordinates;;4.16087,117.00699;;;
8043;Coordinates;;4.06244,116.92794;;;
8044;Coordinates;Rungau Raya, Hanau, Seruyan Regency, Central Kalimantan, Indonesia;-2.24681,112.29317;;;
8046;Coordinates;;-1.0,110.467;;;Sungai Laur
8047;Administrative region;Savannakhet Province, Laos;16.50654,105.59434;;;Nong, Sepone, Ta oi, Vilabuly and Samuoi districts, within Savannakhet and Saravane provinces,
8048;Exact location;Huế, Thua Thien Hue, Vietnam;16.7157,107.40632;Dien Mon Farm;;Initial farm location on site
8048;Exact location;Điền Lộc, Phong Điền, Thừa Thiên Huế, Vietnam;16.69945,107.42283;Dien Loc Farm;;Farm expansion 2012
8048;Exact location;Phong Điền District, Thua Thien Hue, Vietnam;16.73229,107.37418;Phong Dieng Farm;;Farm expansion 2012
8049;Administrative region;Koungheul, Sénégal;13.98021,-14.80169;Cheikh Ibra Fall;;
8050;Coordinates;Gunung Santua, Kuala Kuayan, Mentaya Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia;-1.981,112.36929;;;
8055;Coordinates;Sahabu, Central Seruyan, Seruyan Regency, Central Kalimantan, Indonesia;-2.22496,112.1946;;;
8056;Administrative region;Sainyabuli, Laos;19.19458,101.4835;;Phieng District, Sayaboury province;
8057;Coordinates;Tukang Langit, Antang Kalang, East Kotawaringin Regency, Central Kalimantan, Indonesia;-1.85204,112.53503;;;
8058;Administrative region;Vientiane Province, Laos;18.57051,102.62162;Burapha Agroforestry Project;The landholdings are spread over 5 provinces and 8 districts around Vientiane.;(source: buraphawood.com)
8059;Coordinates;;-1.7956,110.4831;;;Sungai Melayu Rayak District, Kab. Ketapang-West Kalimantan
8060;Coordinates;Pelanjau Jaya, Marau, Ketapang Regency, West Kalimantan, Indonesia;-2.20294,110.65205;;;
8061;Coordinates;Sengkaharak, Tumbang Titi, Ketapang Regency, West Kalimantan, Indonesia;-1.84426,110.55015;;;
8063;Exact location;Tain II Forest Reserve, Ghana;7.64415,-2.58927;;;"Form Ghana has obtained a lease for 110 compartments in Tain II Forest Reserve:  30-32, 34-38, 42-52, 54-63, 65-74, 76-92, 99, 102-104, 108, 110-115, 118-126, 135, 136 and 138-140 (block A, 81 compartments), 193, 205, 207, 216-224 and 226 (block B, 13 compartments) and 150-152, 155, 157, 158, 160, 162, 182, 183, 185-188, 212 and 213 (block C, 16 compartments)
Shapefile produced from map on company website"
8064;Administrative region;El Roble, Sahagún, Córdoba, Colombia;8.86639,-75.49698;;;
8065;Administrative region;Buenavista, Sucre, Colombia;9.32016,-74.97394;;;
8066;Coordinates;;4.10238,117.24272;;;
8068;Coordinates;;4.07192,117.04653;;;
8068;Coordinates;;3.94636,116.78985;;;
8068;Coordinates;;4.02728,116.91266;;;
8071;Coordinates;Belaban, Marau, Ketapang Regency, West Kalimantan, Indonesia;-2.08433,110.62743;;;
8072;Coordinates;Kelampai, Manis Mata, Ketapang Regency, West Kalimantan, Indonesia;-2.168,110.89;;;Coordinate is in the center of the boundaries of the land deal (still forested area). Both to the south and north and west, there is oil palm cultivation starting- the whole area is not in operation as yet.
8075;Administrative region;Saraya, Sénégal;12.83637,-11.75523;CONCESSION DE CHASSE  FRANÇOIS HUARD;;
8076;Administrative region;Ogo, Sénégal;15.54844,-13.2981;Nabadji minerals phosphates;;
8077;Exact location;La Lê, Ia Le, Chư Pưh, Gia Lai, Vietnam;13.42374,108.19214;Olam Gia Lai Pepper Farm;;
8078;Coordinates;Pematang Duku;1.74425,100.63184;;;
8078;Coordinates;Salak;1.7477,100.57;;;
8079;Coordinates;Kencana;1.6389,100.5885;;;
8080;Administrative region;Matam, Sénégal;15.66002,-13.25769;Permis de Thilogne phosphates;;
8082;Coordinates;Afram Headwaters Forest Reserve, Ghana;7.21011,-1.69487;;;"Offinso district. 
Compartments/series: 12-14, 17-23, 29-31, 112-114, 116-118; 41, 43, 45, 47, 80-86, 96-100, 104, 105"
8084;Exact location;Khossanto, Senegal;13.1206,-11.98884;Massawa concession;;Boundaries based on technical report available via the investor website.
8085;Exact location;Bạc Liêu, Bac Lieu, Vietnam;9.18887,105.63408;CP Bac Lieu Farm;;Area derived from satellite imagery
8086;Coordinates;Randai;-2.07528,110.49694;;;
8087;Administrative region;Maleme-Hodar, Sénégal;14.08844,-15.29466;Bernard Fouentez;;
8091;Administrative region;Ibibobo, Bolivia;-21.54186,-62.99489;;;"Bloque XX Tarija Este includes the area of  ""Campos Palo Marcado"" and ""Ibibobo""."
8092;Administrative region;Nioro, Sénégal;13.5,-15.05;Marc Didier;;
8095;Administrative region;San Alberto, Tarija, Bolivia;-21.52745,-64.71724;;;
8096;Administrative region;Itaú, Tarija, Bolivia;-21.52365,-64.71101;;;
8097;Administrative region;San Antonio, Tarija, Bolivia;-21.53065,-64.75551;;;The site is called Campo Sabalo.
8098;Administrative region;Campo Colpa, Santa Cruz de la Sierra, Bolivia;-17.79791,-63.16645;;;
8098;Administrative region;Caranda, Bolivia;-17.5,-63.5;;;
8100;Coordinates;Kenerak;0.5221,111.9363;;;
8103;Exact location;Lembah Hijau Dua, Nanga Tayap, Ketapang Regency, West Kalimantan, Indonesia;-1.5723,110.4761;;;
8106;Coordinates;Menapar;0.5682,112.0579;;;
8111;Administrative region;Rao, Sénégal;15.92264,-16.39642;Les fermes de la teranga;;
8112;Coordinates;;0.5161,111.8142;;;
8114;Administrative region;Tarija, Bolivia;-21.51779,-64.72957;;;The deal covers Barredero-Tigre, Bermejo-Toro and San Telmo, Tarija
8115;Coordinates;Baru;0.3972,111.7542;;;"Silat Hilir Sub-District, Kapuas Hulu District, West Kalimantan
Province"
8116;Exact location;PlusPetrol Planta Tacobo, Bolivia;-18.91332,-63.2069;;;
8120;Administrative region;Santa Cruz de la Sierra, Bolivia;-17.81458,-63.15609;;;
8120;Administrative region;Cochabamba, Bolivia;-17.41398,-66.16532;;;Campos Paloma, Surubí and Surubí Bloque Bajo, in Santa Cruz and Cochabamba
8121;Administrative region;Mamore, Cochabamba, Bolivia;-17.42002,-66.16389;;;
8122;Administrative region;Pueblo Nuevo, Córdoba, Colombia;8.50318,-75.50752;;;
8122;Administrative region;Sahagún, Córdoba, Colombia;8.95064,-75.446;;;
8122;Administrative region;La Unión, Sucre, Colombia;8.85393,-75.28115;;;
8122;Administrative region;San Marcos, Sucre, Colombia;8.66376,-75.13268;;;
8123;Coordinates;Suka Makpur;0.0143,101.4038;;;
8123;Coordinates;;-0.1321,101.3298;;;
8125;Administrative region;Saraya, Sénégal;12.83637,-11.75523;IAM GOLD;;
8126;Coordinates;;1.0263,102.8899;;;
8128;Coordinates;;4.742,97.5093;;;
8134;Administrative region;Tivaouane, Sénégal;14.95267,-16.81194;Projet Maroc Igname;;
8139;Coordinates;;-2.3517,112.617;;;
8140;Coordinates;;-1.1918,101.285;;;
8141;Administrative region;Minya, Qism Minya, Minya, Menia Governorate, Egypt;28.0871,30.76184;;;El-Minya is located 200 km south of Cairo.
8142;Coordinates;;-0.6409,102.1604;;;
8144;Coordinates;;-0.145,102.344;;;
8152;Coordinates;;-2.433,112.7738;;;
8154;Coordinates;Березники, Харківська область, Україна, 62550;50.12617,36.8938;;One of the land plots of the Company. In Kharkiv region there are approximately 5477 land plots.;"Cadastral number - 6321655800:03:003:0010; size - 5,0783 ha;"
8154;Coordinates;Нечаєве, Черкаська область, Україна, 20651;48.82083,31.51316;;One of the land plots of the Company. In Cherkasy region there are approximately 693 land plots.;"Cadastral number - 7125784000:05:001:0107; Size - 3.2105 ha"
8154;Coordinates;Андріївка, Кіровоградська область, Україна, 28053;48.6376,33.22375;;One of the land plots of the Company. In Cherkasy region there are approximately 357 land plots.;"Cadastral number of one land plot - 3523884000:02:002:0124; Size - 4.1111 ha."
8154;Coordinates;Явкине, Миколаївська область, Україна, 56165;47.27637,32.62971;;One of the land plots of the Company. In Cherkasy region there are approximately 7 land plots.;"Сadastral number - 4820686500:04:000:0221; Size - 82.716 ha, Owner - community."
8157;Exact location;Analaiva, Madagascar;-20.28749,44.47141;;;
8165;Exact location;Chhuk, Cambodia;10.84029,104.39911;;;Plantation in Chhuk district of Kampot province. Exact location derived from triangulation of satellite imagery and company photos. This site matches both the stated deal size as well as the farm structures show on the company photos.
8173;Administrative region;Xiangkhouang Province, Laos;19.6093,103.72892;;Boungvene Village, Paek District, Xiengkhouang Province, Lao PDR;
8176;Coordinates;;-1.714,112.6656;;;
8198;Coordinates;;-6.8409,140.5526;;;
8205;Administrative region;Waingmaw, Myanmar (Burma);25.36673,97.69823;;Tissue-Culture Banana Plantation;Aung Myay One and Aung Myay Two Villages
8210;Coordinates;;-2.42746,111.21429;;;
8211;Coordinates;;-2.6019,133.193;;;
8212;Coordinates;;-2.4274,139.8874;;;
8213;Coordinates;;-2.0675,113.0469;;;
8214;Coordinates;;-1.8231,112.8147;;;
8215;Coordinates;;-2.2325,112.5481;;;
8217;Coordinates;;-7.3903,140.5525;;;
8219;Coordinates;Merauke;-7.3875,140.7444;;;
8221;Coordinates;Павловський район, Алтайський край, Росія;53.44143,82.85685;;;Cadastral number - 22:31:010101:290.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.28529,82.98095;;;Cadastral number - 22:31:010501:993.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.33032,83.02477;;;Cadastral number - 22:31:010501:992.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.3226,83.0057;;;Cadastral number - 22:31:010501:994
8221;Coordinates;Павловський район, Алтайський край, Росія;53.4172,83.18165;;;Cadastral number - 22:31:010502:7
8221;Coordinates;Павловський район, Алтайський край, Росія;53.42327,83.21655;;;Cadastral number - 22:31:010502:8
8221;Coordinates;Павловський район, Алтайський край, Росія;53.36116,83.07723;;;Cadastral number - 22:31:010603:150
8221;Coordinates;Павловський район, Алтайський край, Росія;53.38591,83.14465;;;Cadastral number - 22:31:010703:174.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.39427,83.16262;;;Cadastral number - 222:31:010702:8
8221;Coordinates;Павловський район, Алтайський край, Росія;53.38699,83.16342;;;Cadastral number - 22:31:010703:175.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.21909,82.70814;;;Cadastral number - 22:31:031003:400.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.21803,82.70668;;;Cadastral number - 22:31:031003:401.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.22861,82.72359;;;Cadastral number - 22:31:031003:402.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.22557,82.71698;;;Cadastral number -22:31:031003:403.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.24632,82.87015;;;Cadastral number -22:31:031101:907.
8221;Coordinates;Павловський район, Алтайський край, Росія;53.25071,82.84957;;;Cadastral number - 22:31:031102:149
8221;Coordinates;Павловський район, Алтайський край, Росія;53.16748,82.64627;;;Cadastral number - 22:31:031102:148
8221;Coordinates;Ребрихінський район, Алтайський край, Росія;53.10932,82.4072;;;Cadastral number - 22:36:170001:297
8221;Coordinates;Ребрихінський район, Алтайський край, Росія;53.16705,82.63944;;;Cadastral number - 22:36:170001:1
8224;Coordinates;;-2.7392,132.9979;;;
8229;Exact location;Caledon, 7230, South Africa;-34.23131,19.38166;;5km west of Caledon in the Western Cape province;
8233;Coordinates;;1.7844,100.6862;;;Rimba Melintang District, Rokan Hilir (Rohil) Regency,
8237;Exact location;South Africa;-28.88257,19.56518;;;Konkoonsies Farm, Portion 6.  About 31km north-west from Pofadder.
8239;Exact location;Bujagali Hydropower Plant, Uganda;0.49752,33.14102;;;
8243;Administrative region;Sièr, Sénégal;16.07593,-15.89289;Senegindia;;
8245;Approximate location;Diass, Sénégal;14.64175,-17.02392;VAN-ORS;;
8255;Administrative region;Provincia de Alajuela, San Isidro, Costa Rica;9.99516,-84.43302;;;
8261;Administrative region;San Mariano, Isabela, Philippines;16.98352,122.0128;;;The company acquired lands in San Mariano, Delfin Albano, Benito Soliven, and Ilagan towns in the province of Isabela and parts of the neighboring provinces of Kalinga and Mt. Province.
8261;Administrative region;Delfin Albano, Isabela, Philippines;17.25925,121.74234;;;
8261;Administrative region;Benito Soliven, Isabela, Philippines;16.93475,121.92456;;;
8261;Administrative region;Ilagan, Isabela, Philippines;17.13812,121.87345;;;
8261;Administrative region;Kalinga, Philippines;17.47404,121.35416;;;
8261;Administrative region;Mountain Province, Philippines;17.06634,121.03351;;;
8271;Administrative region;Manila, Metro Manila, Philippines;14.59951,120.98422;;;
8279;Approximate location;Бабанка, Черкаська область, Україна, 20351;48.7101,30.45026;;;
8279;Exact location;Монастирище, Черкаська область, Україна;48.99654,29.79993;Land plot;;7123480300:03:001:0290
8279;Exact location;Велика Севастянівка, Черкаська область, Україна, 20045;48.88307,29.77165;;;
8279;Exact location;Бачкурине, Черкаська область, Україна, 19153;48.95334,29.86932;farm;;https://map.land.gov.ua/?cc=3324594.9084206,6265403.04001934&z=16&l=kadastr&bl=ortho10k_all&cadnum=7123481000:02:001:0823
8288;Coordinates;Boven Digoel Regency, Papua, Indonesia;-6.6313,140.2945;;;
8293;Coordinates;Awutu Breku, Ghana;5.55223,-0.54647;;;From satellite imagery it appears that the shape of the parcels looks like pineapple crops (analysed by Astrid Verhegghen).
8318;Approximate location;Biga, Toledo City, Cebu, Philippines;10.34057,123.73501;;;
8330;Country;Болгарія;42.73388,25.48583;;;
8330;Administrative region;3443 Мирчево, Болгарія;43.51585,23.33965;;;
8330;Administrative region;3534 Драганиця, Болгарія;43.24118,23.24694;;;
8330;Administrative region;3140 Кунино, Болгарія;43.18792,23.997;;;
8344;Exact location;Ларжанка, Одеська область, Україна, 68662;45.36793,28.71303;One of the land plots;https://map.land.gov.ua/?cc=3196328.9934620233,5679637.14389067&z=15&l=kadastr&bl=ortho10k_all&cadnum=5122083200:01:002:0026;Cadastral number - 5122083200:01:002:0281, size - 33.4493 ha, Owner - State.
8344;Exact location;Криничне, Одеська область, Україна, 68742;45.5889,28.70867;One of the land plots;https://map.land.gov.ua/?cc=3195552.858993496,5714753.128417039&z=15&l=&bl=ortho10k_all&cadnum=5121483600:01:002:0209;
8344;Exact location;Роща, Одеська область, Україна, 68420;46.10415,29.3286;https://map.land.gov.ua/?cc=3264873.91048318,5796969.57336596&z=16&l=kadastr&bl=ortho10k_all&cadnum=5120480500:01:002:0033;One of the land plots;Cadastral number - 5120480500:01:002:0033. Size - 9.0983. Owner - Private.
8346;Exact location;Сергіївка, Чернігівська область, Україна, 17592;50.43328,32.09691;One of the land plots;https://map.land.gov.ua/?cc=3569909.1269890903,6521650.883217656&z=16&l=kadastr&bl=ortho10k_all;Cadastral number - 7424188200:06:000:0097
8346;Approximate location;Короп, Чернігівська область, Україна;51.56496,32.95496;;;
8349;Country;Болгарія;42.73388,25.48583;;;
8350;Country;Болгарія;42.73388,25.48583;;;
8351;Country;Болгарія;42.73388,25.48583;;;
8352;Country;Болгарія;42.73388,25.48583;;;
8354;Country;Болгарія;42.73388,25.48583;;;
8376;Approximate location;Салтичія, Запорізька область, Україна, 71232;47.12368,36.39472;;;
8376;Exact location;Обіточне, Запорізька область, Україна, 71231;47.14907,36.4628;Land plot;;Cadastral number 2325585000:02:010:0003 https://map.land.gov.ua/?cc=4046321.50215229,5959817.7303102&z=16&l=kadastr&bl=ortho10k_all&cadnum=2325585000:02:010:0003
8378;Exact location;Березівка, Запорізька область, Україна, 71016;47.48209,36.56528;One of land plots;https://map.land.gov.ua/?cc=4070646.207819045,6021133.154061516&z=15&l=&bl=ortho10k_all&cadnum=2322785400:10:001:0016;Size - 13.5824 ha, owner - Private.
8378;Exact location;Гусарка, Запорізька область, Україна, 71020;47.36903,36.50582;One of land plots;https://map.land.gov.ua/?cc=4063201.7898263624,6002260.329216276&z=15&l=kadastr&bl=ortho10k_all&cadnum=2322782700:05:001:0029;Size - 7.7895 ha, owner - Private. The neighboring plots are also leased by the company.
8378;Exact location;Лозове, Запорізька область, Україна, 70652;47.42292,36.55294;One of land plots;https://map.land.gov.ua/?cc=4068680.130821172,6011223.676618082&z=16&l=kadastr&bl=ortho10k_all&cadnum=2322782700:04:001:0007;
8379;Exact location;Шевченківське, Запорізька область, Україна, 71031;47.34061,36.89953;One of the land plots;https://map.land.gov.ua/?cc=4107158.1653121426,5997677.740169639&z=15&l=kadastr&bl=ortho10k_all;Size- 9.2325 ha, Owner - private.
8379;Exact location;Руденка, Запорізька область, Україна, 71030;47.35531,36.793;One of the land plots;https://map.land.gov.ua/?cc=4095671.810286243,5999963.606747272&z=16&l=kadastr&bl=ortho10k_all&cadnum=2322788000:07:001:0176;Size- 10.52 ha, Owner - private.
8379;Exact location;Руденка, Запорізька область, Україна, 71030;47.31842,36.82331;One of the land plots;https://map.land.gov.ua/?cc=4098628.460339365,5994336.988491844&z=15&l=kadastr&bl=ortho10k_all&cadnum=2322788000:07:002:1213;Size of the land plot - 9.2642 ha, Owner - private. The polygon covers several such land plots
8379;Exact location;Шевченківське, Запорізька область, Україна, 71031;47.34745,36.92884;One of the land plots;https://map.land.gov.ua/?cc=4109555.13350357,5998380.5072443895&z=15&l=kadastr&bl=ortho10k_all&cadnum=2322788000:05:002:0113;Size- 89 ha.
8380;Exact location;Новотатарівка, Донецька область, Україна, 85763;47.55441,37.37278;One of the land plots;https://map.land.gov.ua/?cc=4160206.1303550596,6033071.452502457&z=15&l=kadastr&bl=ortho10k_all&cadnum=1421510100:05:000:0264;Size - 10.58 ha, Owner - Private
